ลำดับ,Username,ชื่อ-นามสกุล,วันเวลาที่เข้าสู่ระบบ,สถานะ,ช่องทาง
342,oper1,สมศรี ใจดี,17/07/2023 05:10:17,สำเร็จ,
343,ggwp,man asdf1223,17/07/2023 05:09:56,สำเร็จ,Portal รพ.
344,oper1,สมศรี ใจดี,17/07/2023 05:07:49,สำเร็จ,
345,oper1,สมศรี ใจดี,17/07/2023 05:06:21,สำเร็จ,
346,oper1,สมศรี ใจดี,17/07/2023 05:06:17,สำเร็จ,
347,oper1,สมศรี ใจดี,17/07/2023 05:06:08,สำเร็จ,
348,oper1,สมศรี ใจดี,17/07/2023 05:05:26,สำเร็จ,
349,oper1,สมศรี ใจดี,17/07/2023 05:05:19,สำเร็จ,
350,oper1,สมศรี ใจดี,17/07/2023 05:05:04,สำเร็จ,
351,oper1,สมศรี ใจดี,17/07/2023 05:04:55,สำเร็จ,
352,numberone,number one,17/07/2023 05:04:06,สำเร็จ,Portal สปส.
353,oper1,สมศรี ใจดี,17/07/2023 05:04:05,สำเร็จ,Portal รพ.
354,oper1,สมศรี ใจดี,17/07/2023 05:02:53,สำเร็จ,Portal รพ.
355,oper1,สมศรี ใจดี,17/07/2023 05:02:43,สำเร็จ,
356,9999999.admin,superrrrrrr suckerrrrrr,17/07/2023 05:01:03,สำเร็จ,Portal รพ.
357,ggwp,man asdf1223,17/07/2023 05:00:55,สำเร็จ,Portal รพ.
358,numberone,number one,17/07/2023 04:53:52,สำเร็จ,Portal สปส.
359,ggwp,man asdf1223,17/07/2023 04:53:32,สำเร็จ,Portal รพ.
360,oper1,สมศรี ใจดี,17/07/2023 04:53:22,สำเร็จ,
361,ggwp,man asdf1223,17/07/2023 04:53:14,สำเร็จ,Portal รพ.
362,oper1,สมศรี ใจดี,17/07/2023 04:53:11,สำเร็จ,Portal รพ.
363,oper1,สมศรี ใจดี,17/07/2023 04:52:42,สำเร็จ,
364,oper1,สมศรี ใจดี,17/07/2023 04:51:58,สำเร็จ,Portal รพ.
365,oper1,สมศรี ใจดี,17/07/2023 04:51:57,สำเร็จ,
366,oper1,สมศรี ใจดี,17/07/2023 04:51:52,สำเร็จ,
367,oper1,สมศรี ใจดี,17/07/2023 04:51:42,สำเร็จ,
368,oper1,สมศรี ใจดี,17/07/2023 04:51:36,สำเร็จ,
369,oper1,สมศรี ใจดี,17/07/2023 04:51:27,สำเร็จ,
370,oper1,สมศรี ใจดี,17/07/2023 04:51:24,สำเร็จ,
371,oper1,สมศรี ใจดี,17/07/2023 04:51:11,สำเร็จ,
372,oper1,สมศรี ใจดี,17/07/2023 04:51:06,สำเร็จ,
373,oper1,สมศรี ใจดี,17/07/2023 04:51:00,สำเร็จ,Portal รพ.
374,ggwp,man asdf1223,17/07/2023 04:50:57,สำเร็จ,Portal รพ.
375,ggwp,man asdf1223,17/07/2023 04:50:39,สำเร็จ,Portal รพ.
376,oper1,สมศรี ใจดี,17/07/2023 04:50:34,สำเร็จ,Portal รพ.
377,ggwp,man asdf1223,17/07/2023 04:50:30,สำเร็จ,Portal รพ.
378,numberone,number one,17/07/2023 04:50:29,สำเร็จ,Portal สปส.
379,oper1,สมศรี ใจดี,17/07/2023 04:50:20,สำเร็จ,Portal รพ.
380,ggwp,man asdf1223,17/07/2023 04:50:07,สำเร็จ,Portal รพ.
381,oper1,สมศรี ใจดี,17/07/2023 04:49:30,สำเร็จ,Portal รพ.
382,oper1,สมศรี ใจดี,17/07/2023 04:48:16,สำเร็จ,Portal รพ.
383,oper1,สมศรี ใจดี,17/07/2023 04:48:06,สำเร็จ,Portal รพ.
384,1000000001.user5,dasdsa dsadsa,17/07/2023 04:45:32,สำเร็จ,Portal รพ.
385,oper1,สมศรี ใจดี,17/07/2023 04:44:56,สำเร็จ,Portal รพ.
386,ggwp,man asdf1223,17/07/2023 04:43:48,สำเร็จ,Portal รพ.
387,ggwp,man asdf1223,17/07/2023 04:43:40,สำเร็จ,Portal รพ.
388,oper1,สมศรี ใจดี,17/07/2023 04:31:03,สำเร็จ,Portal รพ.
389,oper1,สมศรี ใจดี,17/07/2023 04:30:19,สำเร็จ,Portal รพ.
390,oper1,สมศรี ใจดี,17/07/2023 04:23:53,สำเร็จ,Portal รพ.
391,ggwp,man asdf1223,17/07/2023 04:23:02,สำเร็จ,Portal รพ.
392,ggwp,man asdf1223,17/07/2023 04:22:08,สำเร็จ,Portal รพ.
393,ggwp,man asdf1223,17/07/2023 04:20:09,สำเร็จ,Portal รพ.
394,ggwp,man asdf1223,17/07/2023 04:18:58,สำเร็จ,Portal รพ.
395,ggwp,man asdf1223,17/07/2023 04:18:25,สำเร็จ,Portal รพ.
396,ggwp,man asdf1223,17/07/2023 04:17:53,สำเร็จ,Portal รพ.
397,numberone,number one,17/07/2023 04:15:31,สำเร็จ,Portal สปส.
398,ggwp,man asdf1223,17/07/2023 04:14:58,สำเร็จ,Portal รพ.
399,ggwp,man asdf1223,17/07/2023 04:14:47,สำเร็จ,Portal รพ.
400,oper1,สมศรี ใจดี,17/07/2023 04:14:10,สำเร็จ,
401,ggwp,man asdf1223,17/07/2023 04:13:29,สำเร็จ,Portal รพ.
402,ggwp,man asdf1223,17/07/2023 04:12:53,สำเร็จ,Portal รพ.
403,oper1,สมศรี ใจดี,17/07/2023 04:12:11,สำเร็จ,Portal รพ.
404,ggwp,man asdf1223,17/07/2023 04:10:50,สำเร็จ,Portal รพ.
405,numberone,number one,17/07/2023 04:10:11,สำเร็จ,Portal สปส.
406,9999999.admin,superrrrrrr suckerrrrrr,17/07/2023 04:09:57,สำเร็จ,Portal รพ.
407,ggwp,man asdf1223,17/07/2023 04:05:12,สำเร็จ,Portal รพ.
408,oper1,สมศรี ใจดี,17/07/2023 04:02:13,สำเร็จ,
409,9999999.admin,superrrrrrr suckerrrrrr,17/07/2023 03:59:25,สำเร็จ,Portal รพ.
410,ggwp,man asdf1223,17/07/2023 03:57:19,สำเร็จ,Portal รพ.
411,ggwp,man asdf1223,17/07/2023 03:56:28,สำเร็จ,Portal รพ.
412,ggwp,man asdf1223,17/07/2023 03:55:49,สำเร็จ,Portal รพ.
413,ggwp,man asdf1223,17/07/2023 03:54:30,สำเร็จ,Portal รพ.
414,oper1,สมศรี ใจดี,17/07/2023 03:51:30,สำเร็จ,
415,ggwp,man asdf1223,17/07/2023 03:45:25,สำเร็จ,Portal รพ.
416,ggwp,man asdf1223,17/07/2023 03:44:43,สำเร็จ,Portal รพ.
417,ggwp,man asdf1223,17/07/2023 03:43:53,สำเร็จ,Portal รพ.
418,numberone,number one,17/07/2023 03:42:28,สำเร็จ,Portal สปส.
419,ggwp,man asdf1223,17/07/2023 03:42:24,สำเร็จ,Portal รพ.
420,ggwp,man asdf1223,17/07/2023 03:42:20,สำเร็จ,Portal รพ.
421,ggwp,man asdf1223,17/07/2023 03:42:07,สำเร็จ,Portal รพ.
422,ggwp,man asdf1223,17/07/2023 03:40:25,สำเร็จ,Portal รพ.
423,ggwp,man asdf1223,17/07/2023 03:39:52,สำเร็จ,Portal รพ.
424,ggwp,man asdf1223,17/07/2023 03:39:22,สำเร็จ,Portal รพ.
425,ggwp,man asdf1223,17/07/2023 03:39:07,สำเร็จ,Portal รพ.
426,ggwp,man asdf1223,17/07/2023 03:36:42,สำเร็จ,Portal รพ.
427,numberone,number one,17/07/2023 03:35:07,สำเร็จ,Portal สปส.
428,ggwp,man asdf1223,17/07/2023 03:34:30,สำเร็จ,Portal รพ.
429,ggwp,man asdf1223,17/07/2023 03:33:46,สำเร็จ,Portal รพ.
430,ggwp,man asdf1223,17/07/2023 03:33:12,สำเร็จ,Portal รพ.
431,ggwp,man asdf1223,17/07/2023 03:31:57,สำเร็จ,Portal รพ.
432,ggwp,man asdf1223,17/07/2023 03:30:35,สำเร็จ,Portal รพ.
433,ggwp,man asdf1223,17/07/2023 03:29:50,สำเร็จ,Portal รพ.
434,ggwp,man asdf1223,17/07/2023 03:29:49,สำเร็จ,Portal รพ.
435,ggwp,man asdf1223,17/07/2023 03:29:39,สำเร็จ,Portal รพ.
436,ggwp,man asdf1223,17/07/2023 03:28:59,สำเร็จ,Portal รพ.
437,ggwp,man asdf1223,17/07/2023 03:28:55,สำเร็จ,Portal รพ.
438,ggwp,man asdf1223,17/07/2023 03:28:50,สำเร็จ,Portal รพ.
439,ggwp,man asdf1223,17/07/2023 03:28:30,สำเร็จ,Portal รพ.
440,numberone,number one,17/07/2023 03:28:20,สำเร็จ,Portal สปส.
441,ggwp,man asdf1223,17/07/2023 03:27:52,สำเร็จ,Portal รพ.
442,ggwp,man asdf1223,17/07/2023 03:27:19,สำเร็จ,Portal รพ.
443,ggwp,man asdf1223,17/07/2023 03:27:06,สำเร็จ,Portal รพ.
444,ggwp,man asdf1223,17/07/2023 03:26:56,สำเร็จ,Portal รพ.
445,ggwp,man asdf1223,17/07/2023 03:26:54,สำเร็จ,Portal รพ.
446,oper1,สมศรี ใจดี,17/07/2023 03:26:27,สำเร็จ,
447,numberone,number one,17/07/2023 03:23:41,สำเร็จ,Portal สปส.
448,ggwp,man asdf1223,17/07/2023 03:23:18,สำเร็จ,Portal รพ.
449,oper1,สมศรี ใจดี,17/07/2023 03:22:36,สำเร็จ,Portal รพ.
450,numberone,number one,17/07/2023 03:21:34,สำเร็จ,Portal สปส.
451,oper1,สมศรี ใจดี,17/07/2023 03:21:09,สำเร็จ,Portal รพ.
452,ggwp,man asdf1223,17/07/2023 03:20:46,สำเร็จ,Portal รพ.
453,numberone,number one,17/07/2023 03:20:24,สำเร็จ,Portal สปส.
454,oper1,สมศรี ใจดี,17/07/2023 03:20:04,สำเร็จ,Portal รพ.
455,ggwp,man asdf1223,17/07/2023 03:19:45,สำเร็จ,Portal รพ.
456,ggwp,man asdf1223,17/07/2023 03:18:57,สำเร็จ,Portal รพ.
457,ggwp,man asdf1223,17/07/2023 03:18:41,สำเร็จ,Portal รพ.
458,oper1,สมศรี ใจดี,17/07/2023 03:17:50,สำเร็จ,Portal รพ.
459,oper1,สมศรี ใจดี,17/07/2023 03:17:38,สำเร็จ,
460,numberone,number one,17/07/2023 03:16:00,สำเร็จ,Portal สปส.
461,9999999.admin,superrrrrrr suckerrrrrr,17/07/2023 03:15:48,สำเร็จ,Portal รพ.
462,ggwp,man asdf1223,17/07/2023 03:13:49,สำเร็จ,Portal รพ.
463,numberone,number one,17/07/2023 03:13:08,สำเร็จ,Portal สปส.
464,ggwp,man asdf1223,17/07/2023 03:10:26,สำเร็จ,Portal รพ.
465,numberone,number one,17/07/2023 03:05:24,สำเร็จ,Portal สปส.
466,numberone,number one,17/07/2023 03:05:17,สำเร็จ,Portal สปส.
467,numberone,number one,17/07/2023 03:03:58,สำเร็จ,Portal สปส.
468,ggwp,man asdf1223,17/07/2023 03:00:44,สำเร็จ,Portal รพ.
469,oper1,สมศรี ใจดี,17/07/2023 02:59:39,สำเร็จ,
470,ggwp,man asdf1223,17/07/2023 02:58:16,สำเร็จ,Portal รพ.
471,oper1,สมศรี ใจดี,17/07/2023 02:58:12,สำเร็จ,Portal รพ.
472,oper1,สมศรี ใจดี,17/07/2023 02:58:06,สำเร็จ,
473,oper1,สมศรี ใจดี,17/07/2023 02:58:04,สำเร็จ,
474,oper1,สมศรี ใจดี,17/07/2023 02:57:28,สำเร็จ,Portal รพ.
475,numberone,number one,17/07/2023 02:55:01,สำเร็จ,Portal สปส.
476,oper1,สมศรี ใจดี,17/07/2023 02:54:42,สำเร็จ,Portal รพ.
477,oper1,สมศรี ใจดี,17/07/2023 02:54:32,สำเร็จ,
478,oper1,สมศรี ใจดี,17/07/2023 02:54:26,สำเร็จ,Portal รพ.
479,oper1,สมศรี ใจดี,17/07/2023 02:54:19,สำเร็จ,
480,9999999.admin,superrrrrrr suckerrrrrr,17/07/2023 02:52:23,สำเร็จ,Portal รพ.
481,numberone,number one,17/07/2023 02:47:00,สำเร็จ,Portal สปส.
482,numberone,number one,17/07/2023 02:41:12,สำเร็จ,Portal สปส.
483,ggwp,man asdf1223,17/07/2023 02:40:58,สำเร็จ,Portal รพ.
484,oper1,สมศรี ใจดี,17/07/2023 02:40:51,สำเร็จ,
485,ggwp,man asdf1223,17/07/2023 02:38:58,สำเร็จ,Portal รพ.
486,oper1,สมศรี ใจดี,17/07/2023 02:38:32,สำเร็จ,
487,numberone,number one,17/07/2023 02:37:42,สำเร็จ,Portal สปส.
488,ggwp,man asdf1223,17/07/2023 02:36:16,สำเร็จ,Portal รพ.
489,numberone,number one,17/07/2023 02:34:28,สำเร็จ,Portal สปส.
490,ggwp,man asdf1223,17/07/2023 02:19:25,สำเร็จ,Portal รพ.
491,ggwp,man asdf1223,17/07/2023 02:17:25,สำเร็จ,Portal รพ.
492,numberone,number one,17/07/2023 02:06:08,สำเร็จ,Portal สปส.
493,oper1,สมศรี ใจดี,16/07/2023 23:13:25,สำเร็จ,
494,ggwp,man asdf1223,16/07/2023 20:37:01,สำเร็จ,Portal รพ.
495,numberone,number one,16/07/2023 20:36:54,สำเร็จ,Portal สปส.
496,ggwp,man asdf1223,16/07/2023 20:35:03,สำเร็จ,Portal รพ.
497,ggwp,man asdf1223,16/07/2023 20:27:02,สำเร็จ,Portal รพ.
498,numberone,number one,16/07/2023 20:26:47,สำเร็จ,Portal สปส.
499,ggwp,man asdf1223,16/07/2023 20:26:15,สำเร็จ,Portal รพ.
500,numberone,number one,16/07/2023 20:21:01,สำเร็จ,Portal สปส.
501,numberone,number one,16/07/2023 20:20:14,สำเร็จ,Portal สปส.
502,numberone,number one,16/07/2023 20:18:43,สำเร็จ,Portal สปส.
503,numberone,number one,16/07/2023 20:15:46,สำเร็จ,Portal สปส.
504,numberone,number one,16/07/2023 20:13:22,สำเร็จ,Portal สปส.
505,numberone,number one,16/07/2023 20:11:04,สำเร็จ,Portal สปส.
506,numberone,number one,16/07/2023 19:59:54,สำเร็จ,Portal สปส.
507,numberone,number one,16/07/2023 19:54:13,สำเร็จ,Portal สปส.
508,numberone,number one,16/07/2023 19:48:45,สำเร็จ,Portal สปส.
509,numberone,number one,16/07/2023 19:39:37,สำเร็จ,Portal สปส.
510,numberone,number one,16/07/2023 19:38:29,สำเร็จ,Portal สปส.
511,numberone,number one,16/07/2023 19:38:15,สำเร็จ,Portal สปส.
512,numberone,number one,16/07/2023 19:37:24,สำเร็จ,Portal สปส.
513,numberone,number one,16/07/2023 19:36:57,สำเร็จ,Portal สปส.
514,numberone,number one,16/07/2023 19:36:41,สำเร็จ,Portal สปส.
515,numberone,number one,16/07/2023 19:28:23,สำเร็จ,Portal สปส.
516,numberone,number one,16/07/2023 19:26:46,สำเร็จ,Portal สปส.
517,ggwp,man asdf1223,16/07/2023 19:15:55,สำเร็จ,Portal รพ.
518,ggwp,man asdf1223,16/07/2023 19:10:22,สำเร็จ,Portal รพ.
519,ggwp,man asdf1223,16/07/2023 19:07:36,สำเร็จ,Portal รพ.
520,ggwp,man asdf1223,16/07/2023 19:04:20,สำเร็จ,Portal รพ.
521,ggwp,man asdf1223,16/07/2023 19:03:42,สำเร็จ,Portal รพ.
522,ggwp,man asdf1223,16/07/2023 18:56:25,สำเร็จ,Portal รพ.
523,ggwp,man asdf1223,16/07/2023 18:35:32,สำเร็จ,Portal รพ.
524,ggwp,man asdf1223,16/07/2023 17:28:25,สำเร็จ,Portal รพ.
525,ggwp,man asdf1223,16/07/2023 17:11:05,สำเร็จ,Portal รพ.
526,ggwp,man asdf1223,16/07/2023 17:04:03,สำเร็จ,Portal รพ.
527,ggwp,man asdf1223,16/07/2023 16:41:39,สำเร็จ,Portal รพ.
528,numberone,number one,16/07/2023 16:41:26,สำเร็จ,Portal สปส.
529,ggwp,man asdf1223,16/07/2023 16:41:06,สำเร็จ,Portal รพ.
530,numberone,number one,16/07/2023 16:32:52,สำเร็จ,Portal สปส.
531,numberone,number one,16/07/2023 16:30:52,สำเร็จ,Portal สปส.
532,numberone,number one,16/07/2023 16:27:28,สำเร็จ,Portal สปส.
533,numberone,number one,16/07/2023 16:23:46,สำเร็จ,Portal สปส.
534,numberone,number one,16/07/2023 16:19:45,สำเร็จ,Portal สปส.
535,numberone,number one,16/07/2023 16:18:13,สำเร็จ,Portal สปส.
536,numberone,number one,16/07/2023 16:17:24,สำเร็จ,Portal สปส.
537,numberone,number one,16/07/2023 16:16:23,สำเร็จ,Portal สปส.
538,numberone,number one,16/07/2023 16:12:56,สำเร็จ,Portal สปส.
539,numberone,number one,16/07/2023 16:06:24,สำเร็จ,Portal สปส.
540,ggwp,man asdf1223,16/07/2023 15:49:20,สำเร็จ,Portal รพ.
541,ggwp,man asdf1223,16/07/2023 15:46:40,สำเร็จ,Portal รพ.
542,ggwp,man asdf1223,16/07/2023 15:43:04,สำเร็จ,Portal รพ.
543,ggwp,man asdf1223,16/07/2023 15:40:32,สำเร็จ,Portal รพ.
544,ggwp,man asdf1223,16/07/2023 15:39:39,สำเร็จ,Portal รพ.
545,ggwp,man asdf1223,16/07/2023 15:37:23,สำเร็จ,Portal รพ.
546,ggwp,man asdf1223,16/07/2023 15:36:50,สำเร็จ,Portal รพ.
547,numberone,number one,16/07/2023 15:36:38,สำเร็จ,Portal สปส.
548,ggwp,man asdf1223,16/07/2023 15:35:26,สำเร็จ,Portal รพ.
549,numberone,number one,16/07/2023 15:35:19,สำเร็จ,Portal สปส.
550,ggwp,man asdf1223,16/07/2023 15:34:51,สำเร็จ,Portal รพ.
551,numberone,number one,16/07/2023 15:33:57,สำเร็จ,Portal สปส.
552,numberone,number one,16/07/2023 15:33:57,สำเร็จ,Portal สปส.
553,ggwp,man asdf1223,16/07/2023 15:33:24,สำเร็จ,Portal รพ.
554,ggwp,man asdf1223,16/07/2023 15:32:10,สำเร็จ,Portal รพ.
555,ggwp,man asdf1223,16/07/2023 15:31:24,สำเร็จ,Portal รพ.
