ลำดับ,Username,ชื่อ-นามสกุล,วันเวลาที่เข้าสู่ระบบ,สถานะ,ช่องทาง
351,ggwp,man asdf1223,19/07/2023 10:52:04,สำเร็จ,Portal รพ.
352,numberone,number one,19/07/2023 10:50:07,สำเร็จ,Portal สปส.
353,oper1,สมศรี ใจดี,19/07/2023 10:42:36,สำเร็จ,Portal รพ.
354,oper2,oper2 oper2,19/07/2023 10:41:43,สำเร็จ,Portal รพ.
355,oper2,oper2 oper2,19/07/2023 10:41:07,สำเร็จ,Portal รพ.
356,-.admin,สมศรี ใจดี,19/07/2023 10:41:00,สำเร็จ,
357,oper1,สมศรี ใจดี,19/07/2023 10:40:20,สำเร็จ,Portal รพ.
358,-.admin,สมศรี ใจดี,19/07/2023 10:40:07,สำเร็จ,
359,numberone,number one,19/07/2023 10:37:08,สำเร็จ,Portal สปส.
360,numberone,number one,19/07/2023 10:34:44,สำเร็จ,Portal สปส.
361,numberone,number one,19/07/2023 10:32:46,สำเร็จ,Portal สปส.
362,numberone,number one,19/07/2023 10:31:10,สำเร็จ,Portal สปส.
363,numberone,number one,19/07/2023 10:31:06,สำเร็จ,Portal สปส.
364,oper2,oper2 oper2,19/07/2023 10:25:42,สำเร็จ,Portal รพ.
365,numberone,number one,19/07/2023 10:24:32,สำเร็จ,Portal สปส.
366,oper1,สมศรี ใจดี,19/07/2023 10:23:51,สำเร็จ,Portal รพ.
367,oper2,oper2 oper2,19/07/2023 10:21:45,สำเร็จ,Portal รพ.
368,ggwp,man asdf1223,19/07/2023 10:21:30,สำเร็จ,Portal รพ.
369,oper1,สมศรี ใจดี,19/07/2023 10:20:56,สำเร็จ,Portal รพ.
370,numberone,number one,19/07/2023 10:20:04,สำเร็จ,Portal สปส.
371,ggwp,man asdf1223,19/07/2023 10:18:38,สำเร็จ,Portal รพ.
372,numberone,number one,19/07/2023 10:18:09,สำเร็จ,Portal สปส.
373,oper2,oper2 oper2,19/07/2023 10:15:42,สำเร็จ,Portal รพ.
374,numberone,number one,19/07/2023 10:14:13,สำเร็จ,Portal สปส.
375,oper1,สมศรี ใจดี,19/07/2023 10:14:10,สำเร็จ,Portal รพ.
376,ggwp,man asdf1223,19/07/2023 10:14:09,สำเร็จ,Portal รพ.
377,ggwp,man asdf1223,19/07/2023 10:12:48,สำเร็จ,Portal รพ.
378,ggwp,man asdf1223,19/07/2023 10:12:30,สำเร็จ,Portal รพ.
379,numberone,number one,19/07/2023 10:10:18,สำเร็จ,Portal สปส.
380,ggwp,man asdf1223,19/07/2023 10:09:01,สำเร็จ,Portal รพ.
381,numberone,number one,19/07/2023 10:08:20,สำเร็จ,Portal สปส.
382,oper1,สมศรี ใจดี,19/07/2023 10:04:53,สำเร็จ,Portal รพ.
383,oper2,oper2 oper2,19/07/2023 10:04:39,สำเร็จ,Portal รพ.
384,ggwp,man asdf1223,19/07/2023 10:03:57,สำเร็จ,Portal รพ.
385,ggwp,man asdf1223,19/07/2023 10:01:10,สำเร็จ,Portal รพ.
386,ggwp,man asdf1223,19/07/2023 10:00:50,สำเร็จ,Portal รพ.
387,numberone,number one,19/07/2023 09:57:28,สำเร็จ,Portal สปส.
388,ggwp,man asdf1223,19/07/2023 09:57:02,สำเร็จ,Portal รพ.
389,oper1,สมศรี ใจดี,19/07/2023 09:54:24,สำเร็จ,Portal รพ.
390,numberone,number one,19/07/2023 09:52:58,สำเร็จ,Portal สปส.
391,numberone," ",19/07/2023 09:45:04,สำเร็จ,
392,oper1,สมศรี ใจดี,19/07/2023 09:31:01,สำเร็จ,Portal รพ.
393,numberone,number one,19/07/2023 09:17:58,สำเร็จ,Portal สปส.
394,oper2,oper2 oper2,19/07/2023 09:10:33,สำเร็จ,Portal รพ.
395,numberone," ",19/07/2023 09:05:31,สำเร็จ,
396,numberone," ",19/07/2023 09:04:51,สำเร็จ,
397,numberone," ",19/07/2023 09:04:14,สำเร็จ,
398,numberone,number one,19/07/2023 09:00:21,สำเร็จ,Portal สปส.
399,numberone," ",19/07/2023 08:56:21,สำเร็จ,
400,numberone," ",19/07/2023 08:55:11,สำเร็จ,
401,numberone," ",19/07/2023 08:55:06,สำเร็จ,
402,numberone," ",19/07/2023 08:54:59,สำเร็จ,
403,numberone," ",19/07/2023 08:54:44,สำเร็จ,
404,numberone," ",19/07/2023 08:54:41,สำเร็จ,
405,numberone," ",19/07/2023 08:54:35,สำเร็จ,
406,numberone,number one,19/07/2023 08:54:09,สำเร็จ,Portal สปส.
407,numberone," ",19/07/2023 08:53:58,สำเร็จ,
408,numberone," ",19/07/2023 08:53:02,สำเร็จ,
409,numberone," ",19/07/2023 08:52:56,สำเร็จ,
410,numberone," ",19/07/2023 08:52:50,สำเร็จ,
411,numberone," ",19/07/2023 08:52:44,สำเร็จ,
412,numberone," ",19/07/2023 08:52:42,สำเร็จ,
413,numberone," ",19/07/2023 08:52:39,สำเร็จ,
414,numberone," ",19/07/2023 08:52:34,สำเร็จ,
415,numberone," ",19/07/2023 08:52:30,สำเร็จ,
416,numberone," ",19/07/2023 08:52:24,สำเร็จ,
417,numberone," ",19/07/2023 08:52:19,สำเร็จ,
418,numberone," ",19/07/2023 08:52:14,สำเร็จ,
419,ggwp,man asdf1223,19/07/2023 08:26:06,สำเร็จ,Portal รพ.
420,numberone,number one,19/07/2023 08:14:20,สำเร็จ,Portal สปส.
421,numberone,number one,19/07/2023 08:13:51,สำเร็จ,Portal สปส.
422,numberone," ",19/07/2023 08:11:10,สำเร็จ,
423,999999999.admin,สวยที่สุด สวยมากมาย,19/07/2023 07:54:39,สำเร็จ,Portal รพ.
424,999999999.admin,สวยที่สุด สวยมากมาย,19/07/2023 07:52:36,สำเร็จ,Portal รพ.
425,numberone,number one,19/07/2023 07:43:33,สำเร็จ,Portal สปส.
426,ggwp,man asdf1223,19/07/2023 07:42:54,สำเร็จ,Portal รพ.
427,ggwp,man asdf1223,19/07/2023 07:42:12,สำเร็จ,Portal รพ.
428,numberone,number one,19/07/2023 07:39:41,สำเร็จ,Portal สปส.
429,ggwp,man asdf1223,19/07/2023 07:07:21,สำเร็จ,Portal รพ.
430,numberone," ",19/07/2023 06:10:12,สำเร็จ,
431,ggwp," ",19/07/2023 05:16:06,สำเร็จ,
432,numberone," ",19/07/2023 04:54:22,สำเร็จ,
433,numberone," ",19/07/2023 04:53:53,สำเร็จ,
434,numberone," ",19/07/2023 04:52:55,สำเร็จ,
435,numberone," ",19/07/2023 04:52:49,สำเร็จ,
436,numberone," ",19/07/2023 04:52:37,สำเร็จ,
437,numberone," ",19/07/2023 04:52:34,สำเร็จ,
438,numberone," ",19/07/2023 04:52:31,สำเร็จ,
439,numberone,number one,19/07/2023 04:52:02,สำเร็จ,Portal สปส.
440,numberone," ",19/07/2023 04:47:27,สำเร็จ,
441,numberone,number one,19/07/2023 04:31:49,สำเร็จ,Portal สปส.
442,numberone,number one,19/07/2023 04:30:07,สำเร็จ,Portal สปส.
443,numberone,number one,19/07/2023 04:15:57,สำเร็จ,Portal สปส.
444,numberone,number one,19/07/2023 04:15:00,สำเร็จ,Portal สปส.
445,ggwp,man asdf1223,19/07/2023 04:13:56,สำเร็จ,Portal รพ.
446,numberone," ",19/07/2023 04:00:53,สำเร็จ,
447,numberone," ",19/07/2023 04:00:28,สำเร็จ,
448,numberone," ",19/07/2023 04:00:09,สำเร็จ,
449,numberone," ",19/07/2023 03:59:06,สำเร็จ,
450,numberone," ",19/07/2023 03:58:44,สำเร็จ,
451,numberone," ",19/07/2023 03:58:04,สำเร็จ,
452,numberone," ",19/07/2023 03:57:51,สำเร็จ,
453,numberone," ",19/07/2023 03:57:50,สำเร็จ,
454,numberone," ",19/07/2023 03:57:31,สำเร็จ,
455,numberone,number one,19/07/2023 03:56:49,สำเร็จ,Portal สปส.
456,numberone," ",19/07/2023 03:56:24,สำเร็จ,
457,numberone," ",19/07/2023 03:56:23,สำเร็จ,
458,numberone," ",19/07/2023 03:54:22,สำเร็จ,
459,numberone," ",19/07/2023 03:54:21,สำเร็จ,
460,numberone," ",19/07/2023 03:54:19,สำเร็จ,
461,numberone,number one,19/07/2023 03:49:11,สำเร็จ,Portal สปส.
462,numberone,number one,19/07/2023 03:45:25,สำเร็จ,Portal สปส.
463,ggwp,man asdf1223,19/07/2023 03:44:50,สำเร็จ,Portal รพ.
464,oper1,สมศรี ใจดี,19/07/2023 03:43:29,สำเร็จ,Portal รพ.
465,numberone,number one,19/07/2023 03:43:21,สำเร็จ,Portal สปส.
466,numberone,number one,19/07/2023 03:38:25,สำเร็จ,Portal สปส.
467,numberone,number one,19/07/2023 03:35:37,สำเร็จ,Portal สปส.
468,numberone,number one,19/07/2023 03:30:25,สำเร็จ,Portal สปส.
469,numberone,number one,19/07/2023 03:30:01,สำเร็จ,Portal สปส.
470,numberone,number one,19/07/2023 03:24:04,สำเร็จ,Portal สปส.
471,oper1,สมศรี ใจดี,19/07/2023 03:23:33,สำเร็จ,Portal รพ.
472,oper1,สมศรี ใจดี,19/07/2023 03:22:48,สำเร็จ,
473,numberone,number one,19/07/2023 03:22:31,สำเร็จ,Portal สปส.
474,ggwp,man asdf1223,19/07/2023 03:21:30,สำเร็จ,Portal รพ.
475,ggwp,man asdf1223,19/07/2023 03:11:27,สำเร็จ,Portal รพ.
476,oper2,oper2 oper2,19/07/2023 02:28:22,สำเร็จ,Portal รพ.
477,-.admin,สมศรี ใจดี,19/07/2023 02:24:32,สำเร็จ,
478,numberone,number one,18/07/2023 17:36:30,สำเร็จ,Portal สปส.
479,numberone,number one,18/07/2023 17:27:58,สำเร็จ,Portal สปส.
480,numberone,number one,18/07/2023 17:21:08,สำเร็จ,Portal สปส.
481,numberone,number one,18/07/2023 17:18:24,สำเร็จ,Portal สปส.
482,numberone,number one,18/07/2023 17:09:03,สำเร็จ,Portal สปส.
483,numberone,number one,18/07/2023 16:47:02,สำเร็จ,Portal สปส.
484,numberone,number one,18/07/2023 16:44:33,สำเร็จ,Portal สปส.
485,numberone,number one,18/07/2023 16:40:16,สำเร็จ,Portal สปส.
486,numberone,number one,18/07/2023 16:37:57,สำเร็จ,Portal สปส.
487,numberone,number one,18/07/2023 16:34:43,สำเร็จ,Portal สปส.
488,numberone,number one,18/07/2023 16:32:49,สำเร็จ,Portal สปส.
489,numberone,number one,18/07/2023 16:29:08,สำเร็จ,Portal สปส.
490,numberone,number one,18/07/2023 16:26:52,สำเร็จ,Portal สปส.
491,numberone,number one,18/07/2023 16:25:32,สำเร็จ,Portal สปส.
492,ggwp,man asdf1223,18/07/2023 16:24:50,สำเร็จ,Portal รพ.
493,numberone,number one,18/07/2023 16:23:17,สำเร็จ,Portal สปส.
494,ggwp,man asdf1223,18/07/2023 16:18:26,สำเร็จ,Portal รพ.
495,numberone,number one,18/07/2023 16:18:17,สำเร็จ,Portal สปส.
496,numberone,number one,18/07/2023 16:18:10,สำเร็จ,Portal สปส.
497,ggwp,man asdf1223,18/07/2023 16:16:32,สำเร็จ,Portal รพ.
498,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 16:16:30,สำเร็จ,Portal รพ.
499,numberone,number one,18/07/2023 16:15:48,สำเร็จ,Portal สปส.
500,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 16:13:46,สำเร็จ,Portal รพ.
501,numberone,number one,18/07/2023 15:57:59,สำเร็จ,Portal สปส.
502,numberone,number one,18/07/2023 15:56:58,สำเร็จ,Portal สปส.
503,numberone,number one,18/07/2023 15:49:21,สำเร็จ,Portal สปส.
504,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 15:47:56,สำเร็จ,Portal รพ.
505,numberone,number one,18/07/2023 15:43:49,สำเร็จ,Portal สปส.
506,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 15:40:21,สำเร็จ,Portal รพ.
507,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 15:37:35,สำเร็จ,Portal รพ.
508,ggwp,man asdf1223,18/07/2023 15:34:02,สำเร็จ,Portal รพ.
509,numberone,number one,18/07/2023 15:34:01,สำเร็จ,Portal สปส.
510,numberone,number one,18/07/2023 15:33:22,สำเร็จ,Portal สปส.
511,numberone,number one,18/07/2023 15:29:30,สำเร็จ,Portal สปส.
512,numberone,number one,18/07/2023 15:22:52,สำเร็จ,Portal สปส.
513,numberone,number one,18/07/2023 15:21:21,สำเร็จ,Portal สปส.
514,ggwp,man asdf1223,18/07/2023 15:20:53,สำเร็จ,Portal รพ.
515,numberone,number one,18/07/2023 15:17:51,สำเร็จ,Portal สปส.
516,numberone,number one,18/07/2023 15:15:23,สำเร็จ,Portal สปส.
517,ggwp,man asdf1223,18/07/2023 15:09:35,สำเร็จ,Portal รพ.
518,ggwp,man asdf1223,18/07/2023 15:09:26,สำเร็จ,Portal รพ.
519,numberone,number one,18/07/2023 15:09:26,สำเร็จ,Portal สปส.
520,numberone,number one,18/07/2023 15:03:36,สำเร็จ,Portal สปส.
521,ggwp,man asdf1223,18/07/2023 15:00:54,สำเร็จ,Portal รพ.
522,numberone,number one,18/07/2023 14:58:52,สำเร็จ,Portal สปส.
523,ggwp,man asdf1223,18/07/2023 14:58:46,สำเร็จ,Portal รพ.
524,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 14:56:42,สำเร็จ,Portal รพ.
525,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 14:56:42,สำเร็จ,Portal รพ.
526,numberone,number one,18/07/2023 14:55:11,สำเร็จ,Portal สปส.
527,ggwp,man asdf1223,18/07/2023 14:53:58,สำเร็จ,Portal รพ.
528,numberone,number one,18/07/2023 14:53:55,สำเร็จ,Portal สปส.
529,numberone,number one,18/07/2023 14:51:51,สำเร็จ,Portal สปส.
530,numberone,number one,18/07/2023 14:50:31,สำเร็จ,Portal สปส.
531,numberone,number one,18/07/2023 14:49:06,สำเร็จ,Portal สปส.
532,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 14:48:17,สำเร็จ,Portal รพ.
533,numberone,number one,18/07/2023 14:47:29,สำเร็จ,Portal สปส.
534,numberone,number one,18/07/2023 14:44:02,สำเร็จ,Portal สปส.
535,ggwp,man asdf1223,18/07/2023 14:43:03,สำเร็จ,Portal รพ.
536,numberone,number one,18/07/2023 14:42:44,สำเร็จ,Portal สปส.
537,numberone,number one,18/07/2023 14:41:16,สำเร็จ,Portal สปส.
538,numberone,number one,18/07/2023 14:36:28,สำเร็จ,Portal สปส.
539,ggwp,man asdf1223,18/07/2023 14:32:09,สำเร็จ,Portal รพ.
540,numberone,number one,18/07/2023 14:31:07,สำเร็จ,Portal สปส.
541,numberone,number one,18/07/2023 14:30:07,สำเร็จ,Portal สปส.
542,numberone,number one,18/07/2023 14:26:18,สำเร็จ,Portal สปส.
543,numberone,number one,18/07/2023 14:24:19,สำเร็จ,Portal สปส.
544,ggwp,man asdf1223,18/07/2023 14:11:21,สำเร็จ,Portal รพ.
545,ggwp,man asdf1223,18/07/2023 13:44:11,สำเร็จ,Portal รพ.
546,numberone,number one,18/07/2023 13:43:53,สำเร็จ,Portal สปส.
547,ggwp,man asdf1223,18/07/2023 11:58:49,สำเร็จ,Portal รพ.
548,ggwp,man asdf1223,18/07/2023 11:56:11,สำเร็จ,Portal รพ.
549,ggwp,man asdf1223,18/07/2023 11:53:18,สำเร็จ,Portal รพ.
550,numberone,number one,18/07/2023 11:49:12,สำเร็จ,Portal สปส.
551,numberone,number one,18/07/2023 11:47:17,สำเร็จ,Portal สปส.
552,numberone,number one,18/07/2023 11:43:17,สำเร็จ,Portal สปส.
553,numberone,number one,18/07/2023 11:37:21,สำเร็จ,Portal สปส.
554,numberone,number one,18/07/2023 11:35:12,สำเร็จ,Portal สปส.
555,ggwp,man asdf1223,18/07/2023 11:34:06,สำเร็จ,Portal รพ.
556,numberone,number one,18/07/2023 11:33:44,สำเร็จ,Portal สปส.
557,numberone,number one,18/07/2023 11:32:20,สำเร็จ,Portal สปส.
558,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 11:31:00,สำเร็จ,Portal รพ.
559,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 11:27:40,สำเร็จ,Portal รพ.
560,numberone,number one,18/07/2023 11:27:13,สำเร็จ,Portal สปส.
561,ggwp,man asdf1223,18/07/2023 11:26:10,สำเร็จ,Portal รพ.
562,numberone,number one,18/07/2023 11:25:20,สำเร็จ,Portal สปส.
563,numberone,number one,18/07/2023 11:23:03,สำเร็จ,Portal สปส.
564,24689.admin,ศุภกร อินฟ้าแสง,18/07/2023 11:20:57,สำเร็จ,Portal รพ.
565,numberone,number one,18/07/2023 11:17:00,สำเร็จ,Portal สปส.
566,numberone,number one,18/07/2023 11:15:39,สำเร็จ,Portal สปส.
567,numberone,number one,18/07/2023 11:13:33,สำเร็จ,Portal สปส.
